water_node_id,planning_year,scenario_family,scenario_id,hydrology_model,gcm,ssp,basin_code,available_water_m3_per_year,dry_season_water_m3_per_year,local_runoff_m3_per_year,bias_factor,proxy_type,unit,source,year_basis
WC_0058_0021_K,2060,baseline,watergap2-2e|mpi-esm1-2-hr|ssp126,watergap2-2e,mpi-esm1-2-hr,ssp126,K,137423117.24370995,53471166.88945352,140916818.62218475,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,baseline,watergap2-2e|mri-esm2-0|ssp126,watergap2-2e,mri-esm2-0,ssp126,K,554049293.5609467,201532653.61203495,552749857.1938094,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,baseline,watergap2-2e|ukesm1-0-ll|ssp126,watergap2-2e,ukesm1-0-ll,ssp126,K,324851463.7964738,124205259.71663706,338417301.1469503,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,cwatm|gfdl-esm4|ssp370,cwatm,gfdl-esm4,ssp370,K,625320294.0760401,160606645.2406219,559722602.9145392,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,cwatm|ipsl-cm6a-lr|ssp370,cwatm,ipsl-cm6a-lr,ssp370,K,813065116.9962367,240262658.76044947,727296681.5659895,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,cwatm|mpi-esm1-2-hr|ssp370,cwatm,mpi-esm1-2-hr,ssp370,K,756615424.5559106,199746088.12339428,672673073.2237346,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,cwatm|mri-esm2-0|ssp370,cwatm,mri-esm2-0,ssp370,K,904206463.0135479,219380707.8454054,788096727.5154498,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,cwatm|ukesm1-0-ll|ssp370,cwatm,ukesm1-0-ll,ssp370,K,1231080847.2448266,351687208.22665197,1089174855.0598667,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,watergap2-2e|gfdl-esm4|ssp370,watergap2-2e,gfdl-esm4,ssp370,K,244780615.9182886,93004097.97024818,254749453.59889546,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,watergap2-2e|ipsl-cm6a-lr|ssp370,watergap2-2e,ipsl-cm6a-lr,ssp370,K,383424418.75445086,167669867.86717984,392002560.29408586,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,watergap2-2e|mpi-esm1-2-hr|ssp370,watergap2-2e,mpi-esm1-2-hr,ssp370,K,224124878.12009868,92555650.57001661,229828312.998121,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,watergap2-2e|mri-esm2-0|ssp370,watergap2-2e,mri-esm2-0,ssp370,K,378486317.9868608,141139726.21565583,377735465.99687916,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0021_K,2060,high_pressure,watergap2-2e|ukesm1-0-ll|ssp370,watergap2-2e,ukesm1-0-ll,ssp370,K,613523434.3638135,253781452.6226221,639226595.3714441,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,cwatm|gfdl-esm4|ssp126,cwatm,gfdl-esm4,ssp126,K,2603858013.0548635,574617098.7951851,2330041947.78802,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,cwatm|ipsl-cm6a-lr|ssp126,cwatm,ipsl-cm6a-lr,ssp126,K,2246157864.523567,585931352.6489254,2008843126.6982172,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,cwatm|mpi-esm1-2-hr|ssp126,cwatm,mpi-esm1-2-hr,ssp126,K,1791109185.6075346,437237566.30994016,1592291118.479138,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,cwatm|mri-esm2-0|ssp126,cwatm,mri-esm2-0,ssp126,K,1931107493.7465212,436497089.15226454,1682848352.6128237,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,cwatm|ukesm1-0-ll|ssp126,cwatm,ukesm1-0-ll,ssp126,K,2349895755.645002,534687320.98676085,2078701598.4809961,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,watergap2-2e|gfdl-esm4|ssp126,watergap2-2e,gfdl-esm4,ssp126,K,627849729.5626078,225427333.73995468,653402351.3430172,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,watergap2-2e|ipsl-cm6a-lr|ssp126,watergap2-2e,ipsl-cm6a-lr,ssp126,K,368944328.084436,143329351.42252532,376808784.2618367,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,watergap2-2e|mpi-esm1-2-hr|ssp126,watergap2-2e,mpi-esm1-2-hr,ssp126,K,298344020.5570505,119601529.07937896,305987732.74982524,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,watergap2-2e|mri-esm2-0|ssp126,watergap2-2e,mri-esm2-0,ssp126,K,429684816.53056246,153775966.6935462,428795265.0577558,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,baseline,watergap2-2e|ukesm1-0-ll|ssp126,watergap2-2e,ukesm1-0-ll,ssp126,K,487360040.0686275,185982116.825644,508010585.5319602,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,cwatm|gfdl-esm4|ssp370,cwatm,gfdl-esm4,ssp370,K,1910113880.3821995,399134692.1511682,1709492315.4366763,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,cwatm|ipsl-cm6a-lr|ssp370,cwatm,ipsl-cm6a-lr,ssp370,K,1914963789.097243,478061668.29187214,1713076109.954986,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,cwatm|mpi-esm1-2-hr|ssp370,cwatm,mpi-esm1-2-hr,ssp370,K,1794275189.8509862,469908250.8744059,1595431723.95698,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,cwatm|mri-esm2-0|ssp370,cwatm,mri-esm2-0,ssp370,K,1725522729.1728935,423484772.0595066,1503919784.7870438,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,cwatm|ukesm1-0-ll|ssp370,cwatm,ukesm1-0-ll,ssp370,K,2439165297.2663636,604192765.9007908,2158043483.842773,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,watergap2-2e|gfdl-esm4|ssp370,watergap2-2e,gfdl-esm4,ssp370,K,473133620.9463227,173682367.1228755,492387573.77268153,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,watergap2-2e|ipsl-cm6a-lr|ssp370,watergap2-2e,ipsl-cm6a-lr,ssp370,K,407245613.0998999,157203541.6091128,416152133.6271047,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,watergap2-2e|mpi-esm1-2-hr|ssp370,watergap2-2e,mpi-esm1-2-hr,ssp370,K,206577949.36665684,74823256.44318505,211796050.71131557,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,watergap2-2e|mri-esm2-0|ssp370,watergap2-2e,mri-esm2-0,ssp370,K,261945998.3167622,96449031.40975976,261474984.64447743,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2030,high_pressure,watergap2-2e|ukesm1-0-ll|ssp370,watergap2-2e,ukesm1-0-ll,ssp370,K,675947634.8054447,250749641.3977446,704364973.6031541,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,cwatm|gfdl-esm4|ssp126,cwatm,gfdl-esm4,ssp126,K,2026035877.13911,454258124.1066865,1812877053.6763198,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,cwatm|ipsl-cm6a-lr|ssp126,cwatm,ipsl-cm6a-lr,ssp126,K,1676743078.7128866,427085614.60625106,1499292983.2021751,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,cwatm|mpi-esm1-2-hr|ssp126,cwatm,mpi-esm1-2-hr,ssp126,K,1915594415.5806744,484176109.3471962,1703596430.8123353,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,cwatm|mri-esm2-0|ssp126,cwatm,mri-esm2-0,ssp126,K,2590493669.1611347,622359572.3811917,2258611251.8809576,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,cwatm|ukesm1-0-ll|ssp126,cwatm,ukesm1-0-ll,ssp126,K,3057330230.89357,749234533.3382237,2704239728.542633,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,watergap2-2e|gfdl-esm4|ssp126,watergap2-2e,gfdl-esm4,ssp126,K,451259895.29759955,166722763.53299856,469460748.53428805,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,watergap2-2e|ipsl-cm6a-lr|ssp126,watergap2-2e,ipsl-cm6a-lr,ssp126,K,392064710.60677284,166238910.44560778,400747790.36736375,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,watergap2-2e|mpi-esm1-2-hr|ssp126,watergap2-2e,mpi-esm1-2-hr,ssp126,K,315761127.2613012,121528137.66565003,323894219.2685357,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,watergap2-2e|mri-esm2-0|ssp126,watergap2-2e,mri-esm2-0,ssp126,K,593489256.7098826,227854907.22996166,592375540.797479,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,baseline,watergap2-2e|ukesm1-0-ll|ssp126,watergap2-2e,ukesm1-0-ll,ssp126,K,801475369.9583856,309545155.1972486,835335444.4660343,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,cwatm|gfdl-esm4|ssp370,cwatm,gfdl-esm4,ssp370,K,1753179791.7350397,376771843.204974,1568714806.5026705,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,cwatm|ipsl-cm6a-lr|ssp370,cwatm,ipsl-cm6a-lr,ssp370,K,1684434273.5333087,426660187.62901187,1507273082.977798,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,cwatm|mpi-esm1-2-hr|ssp370,cwatm,mpi-esm1-2-hr,ssp370,K,1792336894.1346195,369720928.32377213,1594534882.9172952,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,cwatm|mri-esm2-0|ssp370,cwatm,mri-esm2-0,ssp370,K,1775522376.951659,423242675.3741368,1546903333.129812,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,cwatm|ukesm1-0-ll|ssp370,cwatm,ukesm1-0-ll,ssp370,K,1943075250.145541,474345229.3069253,1718559603.4769413,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,watergap2-2e|gfdl-esm4|ssp370,watergap2-2e,gfdl-esm4,ssp370,K,294507125.1970387,103837520.57363333,306475238.2255629,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,watergap2-2e|ipsl-cm6a-lr|ssp370,watergap2-2e,ipsl-cm6a-lr,ssp370,K,307495267.0852685,119666911.51665542,314474460.71660244,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,watergap2-2e|mpi-esm1-2-hr|ssp370,watergap2-2e,mpi-esm1-2-hr,ssp370,K,229467583.9051677,88930096.6950527,235455702.69088775,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,watergap2-2e|mri-esm2-0|ssp370,watergap2-2e,mri-esm2-0,ssp370,K,487546730.99083173,178618023.43878883,486351553.7173455,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2040,high_pressure,watergap2-2e|ukesm1-0-ll|ssp370,watergap2-2e,ukesm1-0-ll,ssp370,K,383706944.80258274,146356816.51416323,399794950.39291596,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,cwatm|gfdl-esm4|ssp126,cwatm,gfdl-esm4,ssp126,K,2126247466.1084957,494409114.6048005,1902568566.1757944,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,cwatm|ipsl-cm6a-lr|ssp126,cwatm,ipsl-cm6a-lr,ssp126,K,1892083832.6645286,521687452.6295365,1691778956.4086406,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,cwatm|mpi-esm1-2-hr|ssp126,cwatm,mpi-esm1-2-hr,ssp126,K,1690289977.5143557,397911794.0276031,1502719772.9810266,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,cwatm|mri-esm2-0|ssp126,cwatm,mri-esm2-0,ssp126,K,2797314290.77265,693378050.3690076,2437093172.865143,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,cwatm|ukesm1-0-ll|ssp126,cwatm,ukesm1-0-ll,ssp126,K,1672162198.5050354,434753711.2481226,1479034486.9376466,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,watergap2-2e|gfdl-esm4|ssp126,watergap2-2e,gfdl-esm4,ssp126,K,410596018.7355024,159757055.5803563,427159841.12084925,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,watergap2-2e|ipsl-cm6a-lr|ssp126,watergap2-2e,ipsl-cm6a-lr,ssp126,K,363451882.5077069,146426993.41160518,371494264.13914037,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,watergap2-2e|mpi-esm1-2-hr|ssp126,watergap2-2e,mpi-esm1-2-hr,ssp126,K,255036450.17476776,96377466.28314525,261549631.49706653,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,watergap2-2e|mri-esm2-0|ssp126,watergap2-2e,mri-esm2-0,ssp126,K,992484587.7090313,395293317.45877016,989887502.2547848,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,baseline,watergap2-2e|ukesm1-0-ll|ssp126,watergap2-2e,ukesm1-0-ll,ssp126,K,345487465.20322603,138688598.49667484,359927257.7403482,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,cwatm|gfdl-esm4|ssp370,cwatm,gfdl-esm4,ssp370,K,2104215253.6041603,492852468.96616465,1883115299.0091543,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,cwatm|ipsl-cm6a-lr|ssp370,cwatm,ipsl-cm6a-lr,ssp370,K,1707710824.11701,451698349.12973315,1528153637.5277495,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,cwatm|mpi-esm1-2-hr|ssp370,cwatm,mpi-esm1-2-hr,ssp370,K,1435354429.06645,349176253.6336554,1276343106.6214895,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,cwatm|mri-esm2-0|ssp370,cwatm,mri-esm2-0,ssp370,K,2730733743.5441,647347602.1996204,2380580892.8295574,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,cwatm|ukesm1-0-ll|ssp370,cwatm,ukesm1-0-ll,ssp370,K,2469809212.5496335,681522385.3146497,2184314421.0495644,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,watergap2-2e|gfdl-esm4|ssp370,watergap2-2e,gfdl-esm4,ssp370,K,434287190.9714278,164333940.58385286,451809221.93415403,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,watergap2-2e|ipsl-cm6a-lr|ssp370,watergap2-2e,ipsl-cm6a-lr,ssp370,K,313559944.4905009,135813682.49654245,320554808.3721726,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,watergap2-2e|mpi-esm1-2-hr|ssp370,watergap2-2e,mpi-esm1-2-hr,ssp370,K,128282623.6035491,49085421.00182101,131554364.08882688,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,watergap2-2e|mri-esm2-0|ssp370,watergap2-2e,mri-esm2-0,ssp370,K,650860962.4445941,234657018.6054276,649464471.3365952,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2050,high_pressure,watergap2-2e|ukesm1-0-ll|ssp370,watergap2-2e,ukesm1-0-ll,ssp370,K,686640726.3616484,276931984.9707425,715291388.8578788,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,cwatm|gfdl-esm4|ssp126,cwatm,gfdl-esm4,ssp126,K,2298792522.0725183,527852814.1509097,2056770703.1313186,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,cwatm|ipsl-cm6a-lr|ssp126,cwatm,ipsl-cm6a-lr,ssp126,K,1824526643.5813854,541059360.5101134,1631861935.9862072,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,cwatm|mpi-esm1-2-hr|ssp126,cwatm,mpi-esm1-2-hr,ssp126,K,1658776139.612252,424423336.08878165,1474424670.381836,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,cwatm|mri-esm2-0|ssp126,cwatm,mri-esm2-0,ssp126,K,2526934516.9400506,587814012.8106028,2202174695.3131056,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,cwatm|ukesm1-0-ll|ssp126,cwatm,ukesm1-0-ll,ssp126,K,2152125785.211701,510315684.0359205,1903362570.2395191,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,watergap2-2e|gfdl-esm4|ssp126,watergap2-2e,gfdl-esm4,ssp126,K,532073519.08370584,187563550.6205967,553541056.7871927,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,watergap2-2e|ipsl-cm6a-lr|ssp126,watergap2-2e,ipsl-cm6a-lr,ssp126,K,393830867.6289781,166289565.7079037,402538881.19694287,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,watergap2-2e|mpi-esm1-2-hr|ssp126,watergap2-2e,mpi-esm1-2-hr,ssp126,K,183469874.75429657,71387903.9345046,188134220.6605311,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,watergap2-2e|mri-esm2-0|ssp126,watergap2-2e,mri-esm2-0,ssp126,K,553832860.6993177,201453927.24338892,552533931.9417646,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,baseline,watergap2-2e|ukesm1-0-ll|ssp126,watergap2-2e,ukesm1-0-ll,ssp126,K,369637533.8865533,141328979.59222597,385073643.0692961,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,cwatm|gfdl-esm4|ssp370,cwatm,gfdl-esm4,ssp370,K,1790423684.7413158,459850646.60429597,1602603681.084733,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,cwatm|ipsl-cm6a-lr|ssp370,cwatm,ipsl-cm6a-lr,ssp370,K,2003062966.7411485,591909828.614686,1791764298.1174731,1.1168,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,cwatm|mpi-esm1-2-hr|ssp370,cwatm,mpi-esm1-2-hr,ssp370,K,2276477096.6986375,600988798.2854005,2023914389.0815027,1.1241,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,cwatm|mri-esm2-0|ssp370,cwatm,mri-esm2-0,ssp370,K,2537742271.2150865,615713024.1393008,2211869148.2879486,1.1469,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,cwatm|ukesm1-0-ll|ssp370,cwatm,ukesm1-0-ll,ssp370,K,2435913050.595683,695875873.7609489,2155126732.5446076,1.1298,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,watergap2-2e|gfdl-esm4|ssp370,watergap2-2e,gfdl-esm4,ssp370,K,305713892.05941063,116155622.29588695,318164274.02782667,0.9623,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,watergap2-2e|ipsl-cm6a-lr|ssp370,watergap2-2e,ipsl-cm6a-lr,ssp370,K,541129036.9079309,236633426.77074564,553235416.2691665,0.98,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,watergap2-2e|mpi-esm1-2-hr|ssp370,watergap2-2e,mpi-esm1-2-hr,ssp370,K,403408800.6370775,166593571.859645,413674576.7657844,0.9765,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,watergap2-2e|mri-esm2-0|ssp370,watergap2-2e,mri-esm2-0,ssp370,K,531108604.3879727,198053455.17588776,530054975.9381461,1.0035,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0022_K,2060,high_pressure,watergap2-2e|ukesm1-0-ll|ssp370,watergap2-2e,ukesm1-0-ll,ssp370,K,635346788.2585706,262808593.46566415,661964224.332915,0.961,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0023_A,2030,baseline,cwatm|gfdl-esm4|ssp126,cwatm,gfdl-esm4,ssp126,A,118705061.77914667,18876035.110041674,104020425.76526321,1.1382,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0023_A,2030,baseline,cwatm|ipsl-cm6a-lr|ssp126,cwatm,ipsl-cm6a-lr,ssp126,A,108959064.22152129,18302796.52465213,95419931.56244636,1.1382,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0023_A,2030,baseline,cwatm|mpi-esm1-2-hr|ssp126,cwatm,mpi-esm1-2-hr,ssp126,A,119388174.82439445,22486353.071044687,100472556.65503387,1.1861,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
WC_0058_0023_A,2030,baseline,cwatm|mri-esm2-0|ssp126,cwatm,mri-esm2-0,ssp126,A,146411872.46750876,24119861.449960325,127602577.10704923,1.1453,basin_budgeted_bias_corrected_local_runoff,m3/yr,data/water/*_qtot_*.nc,decadal window
