unit_id,plant_site,capacity_mw,commission_year,combustion,cooling_technology,province,latitude,longitude,source,year_basis
G100000100711,北仑发电厂,1050.0,2008,ultra-supercritical,once-through,Zhejiang,29.9427256,121.8131207,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100712,北仑发电厂,1050.0,2009,ultra-supercritical,once-through,Zhejiang,29.9427256,121.8131207,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115437,北仑发电厂,1000.0,2024,ultra-supercritical,once-through,Zhejiang,29.9427256,121.8131207,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115438,北仑发电厂,1000.0,2024,ultra-supercritical,once-through,Zhejiang,29.9427256,121.8131207,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103269,新疆农十师北屯热电厂,135.0,2016,subcritical,recirculating,Xinjiang,47.28983,87.7296623,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103270,新疆农十师北屯热电厂,135.0,2016,subcritical,recirculating,Xinjiang,47.28983,87.7296623,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113113,蚌埠涂山热电,60.0,2006,subcritical,recirculating,Anhui,32.928397,117.285053,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100758,国家电投本溪热电,350.0,2018,supercritical,once-through,Liaoning,41.347103,123.813289,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100759,国家电投本溪热电,350.0,2018,supercritical,once-through,Liaoning,41.347103,123.813289,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113533,本钢板材股份发电厂,50.0,2017,supercritical,recirculating,Liaoning,41.275947,123.73261,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113056,本钢板材股份发电厂,50.0,2017,supercritical,recirculating,Liaoning,41.275947,123.73261,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113057,本钢板材股份发电厂,50.0,2017,supercritical,recirculating,Liaoning,41.275947,123.73261,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113532,本钢板材股份发电厂,50.0,2017,supercritical,recirculating,Liaoning,41.275947,123.73261,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100863,华电毕节热电厂,150.0,2009,subcritical,recirculating,Guizhou,27.276646,105.3473367,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100864,华电毕节热电厂,150.0,2009,subcritical,recirculating,Guizhou,27.276646,105.3473367,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102015,大唐彬长发电厂,630.0,2009,supercritical,Air,Shaanxi,35.136577,107.931355,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102016,大唐彬长发电厂,630.0,2009,supercritical,Air,Shaanxi,35.136577,107.931355,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055288,滨州市北海信和新材料有限公司自备电厂,50.0,2012,subcritical,recirculating,Shandong,38.005128,117.975564,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055289,滨州市北海信和新材料有限公司自备电厂,50.0,2013,subcritical,recirculating,Shandong,38.005128,117.975564,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055290,滨州市北海信和新材料有限公司自备电厂,50.0,2013,subcritical,recirculating,Shandong,38.005128,117.975564,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055291,滨州市北海信和新材料有限公司自备电厂,50.0,2013,subcritical,recirculating,Shandong,38.005128,117.975564,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100893,国家能源集团博兴发电厂,1000.0,2024,ultra-supercritical,recirculating,Shandong,37.27629,118.330855,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000100894,国家能源集团博兴发电厂,1000.0,2024,ultra-supercritical,recirculating,Shandong,37.27629,118.330855,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055316,滨州市汇宏新材料有限公司沾化区滨海公共供热中心,50.0,2015,subcritical,recirculating,Shandong,38.076904,118.073084,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055317,滨州市汇宏新材料有限公司沾化区滨海公共供热中心,50.0,2015,subcritical,recirculating,Shandong,38.076904,118.073084,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055318,滨州市汇宏新材料有限公司沾化区滨海公共供热中心,50.0,2015,subcritical,recirculating,Shandong,38.076904,118.073084,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001055320,滨州市汇宏新材料有限公司沾化区滨海公共供热中心,50.0,2015,subcritical,recirculating,Shandong,38.076904,118.073084,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101001,湖北能源新疆楚星能源博乐五星热电联产项目,150.0,2017,supercritical,recirculating,Xinjiang,44.861677,82.117861,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101002,湖北能源新疆楚星能源博乐五星热电联产项目,150.0,2016,supercritical,recirculating,Xinjiang,44.861677,82.117861,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101104,国电建投内蒙古能源公司布连电厂,660.0,2013,ultra-supercritical,Air,Inner Mongolia,39.30101,109.96856,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101105,国电建投内蒙古能源公司布连电厂,660.0,2013,ultra-supercritical,Air,Inner Mongolia,39.30101,109.96856,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101190,华润电力渤海新区热电,350.0,2015,subcritical,recirculating,Hebei,38.361641,117.624531,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101191,华润电力渤海新区热电,350.0,2015,subcritical,recirculating,Hebei,38.361641,117.624531,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101192,华润电力沧州热电,330.0,2007,subcritical,recirculating,Hebei,38.366422,116.8167846,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101193,华润电力沧州热电,330.0,2007,subcritical,recirculating,Hebei,38.366422,116.8167846,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112857,华润电力沧州运东热电,350.0,2020,supercritical,recirculating,Hebei,38.3288062,117.0685273,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112858,华润电力沧州运东热电,350.0,2020,supercritical,recirculating,Hebei,38.3288062,117.0685273,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101201,首钢曹妃甸发电厂,300.0,2009,subcritical,recirculating,Hebei,38.9440646,118.4930691,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101202,首钢曹妃甸发电厂,300.0,2009,subcritical,recirculating,Hebei,38.9440646,118.4930691,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115091,中能建崇左发电项目,660.0,2025,ultra-supercritical,once-through,Guangxi,22.494869,107.555455,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115092,中能建崇左发电项目,660.0,2025,ultra-supercritical,once-through,Guangxi,22.494869,107.555455,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112895,中铝山东分公司热电厂,58.0,2015,subcritical,recirculating,Shandong,36.748437,118.069386,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112896,中铝山东分公司热电厂,58.0,2015,subcritical,recirculating,Shandong,36.748437,118.069386,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101312,国家电投吉电股份长春东南热电厂,350.0,2018,supercritical,recirculating,Jilin,43.650989,125.569316,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101313,国家电投吉电股份长春东南热电厂,350.0,2018,supercritical,recirculating,Jilin,43.650989,125.569316,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101314,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",220.0,1991,subcritical,recirculating,Jilin,43.8844174,125.393611,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101315,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",220.0,1992,subcritical,recirculating,Jilin,43.8844174,125.393611,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101316,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",220.0,2005,subcritical,recirculating,Jilin,43.8844174,125.393611,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101317,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",220.0,2005,subcritical,recirculating,Jilin,43.8844174,125.393611,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101318,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",220.0,2007,subcritical,recirculating,Jilin,43.8844174,125.393611,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101319,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",220.0,2007,subcritical,recirculating,Jilin,43.8844174,125.393611,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101320,大唐长春第三热电厂,300.0,2009,subcritical,recirculating,Jilin,43.778056,125.143056,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101321,大唐长春第三热电厂,300.0,2009,subcritical,recirculating,Jilin,43.778056,125.143056,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101322,大唐长春第三热电厂,80.0,2018,subcritical,recirculating,Jilin,43.778056,125.143056,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101323,大唐长春第三热电厂,80.0,2018,subcritical,recirculating,Jilin,43.778056,125.143056,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104007,华电常德发电厂,660.0,2015,ultra-supercritical,once-through,Hunan,29.031,111.7,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104008,华电常德发电厂,660.0,2015,ultra-supercritical,once-through,Hunan,29.031,111.7,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101329,华能阜康热电,135.0,2010,subcritical,recirculating,Xinjiang,44.1419432,88.0164099,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101330,华能阜康热电,135.0,2011,subcritical,recirculating,Xinjiang,44.1419432,88.0164099,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114940,昌乐盛世热电,30.0,2009,subcritical,recirculating,Shandong,36.739314,118.851756,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114941,昌乐盛世热电,30.0,2010,subcritical,recirculating,Shandong,36.739314,118.851756,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114029,昌乐盛世热电,30.0,2019,subcritical,recirculating,Shandong,36.739314,118.851756,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114030,昌乐盛世热电,30.0,2019,subcritical,recirculating,Shandong,36.739314,118.851756,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104013,"华电长沙燃气电厂, 华电长沙电厂, 长沙电厂二期(Unit 1-1, 1-2, 2-1, 2-2), 华电长沙二期气电调峰项目",600.0,2007,supercritical,once-through,Hunan,28.4886074,112.7989382,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104014,"华电长沙燃气电厂, 华电长沙电厂, 长沙电厂二期(Unit 1-1, 1-2, 2-1, 2-2), 华电长沙二期气电调峰项目",600.0,2007,supercritical,once-through,Hunan,28.4886074,112.7989382,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102021,"吉能集团1×66万千瓦保供煤电项目, 大唐长山热电厂",660.0,2014,supercritical,Air,Jilin,45.3169693,124.4892597,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113738,重庆化医集团长寿化工热岛项目（重庆MDI一体化热岛项目）,30.0,2013,subcritical,recirculating,Chongqing,29.831629,106.967516,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113739,重庆化医集团长寿化工热岛项目（重庆MDI一体化热岛项目）,30.0,2013,subcritical,recirculating,Chongqing,29.831629,106.967516,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101331,中电国际常熟发电厂,330.0,1993,subcritical,once-through,Jiangsu,31.7565794,120.9730554,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101332,中电国际常熟发电厂,330.0,1993,subcritical,once-through,Jiangsu,31.7565794,120.9730554,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101333,中电国际常熟发电厂,330.0,1994,subcritical,once-through,Jiangsu,31.7565794,120.9730554,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101334,中电国际常熟发电厂,330.0,1994,subcritical,once-through,Jiangsu,31.7565794,120.9730554,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101335,中电国际常熟发电厂,1000.0,2012,ultra-supercritical,once-through,Jiangsu,31.753204,120.9634852,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101336,中电国际常熟发电厂,1000.0,2013,ultra-supercritical,once-through,Jiangsu,31.753204,120.9634852,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115638,中电国际常熟发电厂,660.0,2028,ultra-supercritical,once-through,Jiangsu,31.753204,120.9634852,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101337,华润电力常熟发电厂,650.0,2005,supercritical,once-through,Jiangsu,31.757764,120.97813,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101338,华润电力常熟发电厂,650.0,2005,supercritical,once-through,Jiangsu,31.757764,120.97813,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101339,华润电力常熟发电厂,650.0,2006,supercritical,once-through,Jiangsu,31.757764,120.97813,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114751,山鹰纸业长泰工业区热电联产,45.0,2024,subcritical,recirculating,Fujian,24.6058033,117.7664974,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114752,山鹰纸业长泰工业区热电联产,45.0,2024,subcritical,recirculating,Fujian,24.6058033,117.7664974,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101342,长兴岛恒力石化热电厂,60.0,2012,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101343,长兴岛恒力石化热电厂,60.0,2012,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054785,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054786,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054787,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054788,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054789,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054790,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054791,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001054792,长兴岛恒力石化热电厂,50.0,2019,subcritical,recirculating,Liaoning,39.574197,121.254736,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101349,晋能长治热电,330.0,2012,subcritical,Air,Shanxi,36.193392,113.011375,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101350,晋能长治热电,330.0,2012,subcritical,Air,Shanxi,36.193392,113.011375,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111602,晋能控股漳泽电力长治发电厂,1000.0,2021,ultra-supercritical,Air,Shanxi,36.332101,113.102205,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111603,晋能控股漳泽电力长治发电厂,1000.0,2021,ultra-supercritical,Air,Shanxi,36.332101,113.102205,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111598,晋能控股漳泽电力长治发电厂,210.0,1989,subcritical,Air,Shanxi,36.3226498,113.0816012,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111600,晋能控股漳泽电力长治发电厂,210.0,1990,subcritical,Air,Shanxi,36.3226498,113.0816012,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101351,潞安屯留发电厂,135.0,2006,subcritical,recirculating,Shanxi,36.365303,112.850584,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101352,潞安屯留发电厂,135.0,2006,subcritical,recirculating,Shanxi,36.365303,112.850584,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101787,国能常州发电厂,630.0,2006,supercritical,once-through,Jiangsu,31.9583333,119.9925,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101788,国能常州发电厂,630.0,2006,supercritical,once-through,Jiangsu,31.9583333,119.9925,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101789,国能常州发电厂,1000.0,2025,ultra-supercritical,once-through,Jiangsu,31.7640014,120.1241254,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101790,国能常州发电厂,1000.0,2025,ultra-supercritical,once-through,Jiangsu,31.7640014,120.1241254,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103826,常州亚太热电,55.0,2006,subcritical,recirculating,Jiangsu,31.765111,120.12377,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103827,常州亚太热电,60.0,2007,subcritical,recirculating,Jiangsu,31.765111,120.12377,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104306,华能巢湖发电厂,600.0,2008,supercritical,recirculating,Anhui,31.652,117.8229,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104307,华能巢湖发电厂,600.0,2008,supercritical,recirculating,Anhui,31.652,117.8229,GEM_with_Cooling_Technology_July2025.xlsx,2025
