plant_count,plant_id,plant_index,plant_province_name,biomass_node_id,biomass_node_province_name,distance_km,distance_rank,base_cost_cny_per_gj,low_cost_cny_per_gj,high_cost_cny_per_gj,base_delivered_cost_cny_per_gj,match_rule,buffer_km,source,year_basis
350,P0309,309,Inner Mongolia,B07088,内蒙古自治区,47.703,14,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07133,内蒙古自治区,49.061,15,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07043,内蒙古自治区,49.871,16,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07174,内蒙古自治区,53.381,17,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07216,内蒙古自治区,55.047,18,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07217,内蒙古自治区,55.509,19,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07177,内蒙古自治区,58.454,20,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06995,内蒙古自治区,58.895,21,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04708,吉林省,60.082,22,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06998,内蒙古自治区,60.097,23,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04709,吉林省,62.12,24,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06952,内蒙古自治区,62.94,25,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07129,内蒙古自治区,63.196,26,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06951,内蒙古自治区,64.23,27,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07084,内蒙古自治区,65.006,28,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07215,内蒙古自治区,65.42,29,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07039,内蒙古自治区,67.766,30,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07218,内蒙古自治区,67.93,31,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04707,吉林省,70.406,32,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07089,内蒙古自治区,71.721,33,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07134,内蒙古自治区,73.507,34,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07044,内蒙古自治区,75.414,35,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07173,内蒙古自治区,75.501,36,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06950,内蒙古自治区,75.608,37,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04710,吉林省,76.829,38,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06953,内蒙古自治区,77.262,39,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04716,吉林省,77.32,40,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07178,内蒙古自治区,79.139,41,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06994,内蒙古自治区,79.184,42,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04717,吉林省,80.762,43,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06908,内蒙古自治区,81.394,44,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06999,内蒙古自治区,83.229,45,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06909,内蒙古自治区,83.686,46,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04706,吉林省,84.285,47,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04715,吉林省,84.628,48,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04701,吉林省,86.964,49,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04718,吉林省,88.547,50,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07214,内蒙古自治区,88.62,51,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06949,内蒙古自治区,88.867,52,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06907,内蒙古自治区,89.272,53,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04703,吉林省,89.571,54,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04702,吉林省,91.34,55,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06910,内蒙古自治区,91.718,56,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04711,吉林省,92.536,57,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07254,内蒙古自治区,95.234,58,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04724,吉林省,96.912,59,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04723,吉林省,96.917,60,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07083,内蒙古自治区,97.493,61,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06954,内蒙古自治区,98.582,62,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07090,内蒙古自治区,98.84,63,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04714,吉林省,99.731,64,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07045,内蒙古自治区,100.43,65,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07128,内蒙古自治区,100.709,66,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06993,内蒙古自治区,101.34,67,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07038,内蒙古自治区,101.41,68,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07135,内蒙古自治区,101.522,69,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04722,吉林省,102.474,70,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06867,内蒙古自治区,102.821,71,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07000,内蒙古自治区,104.375,72,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04725,吉林省,104.468,73,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04719,吉林省,104.507,74,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06906,内蒙古自治区,104.843,75,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07172,内蒙古自治区,105.01,76,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06866,内蒙古自治区,105.596,77,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04704,吉林省,106.45,78,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06911,内蒙古自治区,108.762,79,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04712,吉林省,109.09,80,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07179,内蒙古自治区,109.69,81,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06948,内蒙古自治区,110.402,82,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06865,内蒙古自治区,110.782,83,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04713,吉林省,111.081,84,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06868,内蒙古自治区,111.355,85,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07213,内蒙古自治区,112.059,86,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04721,吉林省,114.446,87,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04730,吉林省,114.82,88,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04731,吉林省,115.996,89,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06955,内蒙古自治区,116.4,90,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04726,吉林省,117.764,91,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06864,内蒙古自治区,119.236,92,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04705,吉林省,119.678,93,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04720,吉林省,119.848,94,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06826,内蒙古自治区,120.464,95,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04729,吉林省,120.987,96,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07219,内蒙古自治区,121.472,97,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07037,内蒙古自治区,121.567,98,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07253,内蒙古自治区,121.876,99,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07127,内蒙古自治区,122.612,100,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04732,吉林省,123.108,101,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07082,内蒙古自治区,123.534,102,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06827,内蒙古自治区,123.558,103,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06905,内蒙古自治区,123.917,104,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06869,内蒙古自治区,125.087,105,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07288,内蒙古自治区,125.138,106,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04727,吉林省,126.139,107,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06912,内蒙古自治区,126.724,108,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04728,吉林省,126.864,109,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07255,内蒙古自治区,127.522,110,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07091,内蒙古自治区,127.684,111,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06825,内蒙古自治区,127.868,112,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07171,内蒙古自治区,127.967,113,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06828,内蒙古自治区,129.017,114,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07136,内蒙古自治区,129.155,115,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06992,内蒙古自治区,129.731,116,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07289,内蒙古自治区,130.475,117,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07046,内蒙古自治区,130.942,118,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07180,内蒙古自治区,133.358,119,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07287,内蒙古自治区,133.46,120,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07290,内蒙古自治区,133.635,121,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07212,内蒙古自治区,133.942,122,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04738,吉林省,134.41,123,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04733,吉林省,134.979,124,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04739,吉林省,135.506,125,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07324,内蒙古自治区,136.9,126,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06947,内蒙古自治区,137.358,127,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07001,内蒙古自治区,138.16,128,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06789,内蒙古自治区,138.587,129,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06824,内蒙古自治区,139.583,130,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04737,吉林省,139.79,131,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07220,内蒙古自治区,140.251,132,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06956,内蒙古自治区,140.551,133,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06790,内蒙古自治区,140.622,134,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B04740,吉林省,141.502,135,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06829,内蒙古自治区,141.655,136,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B07357,内蒙古自治区,142.019,137,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
350,P0309,309,Inner Mongolia,B06870,内蒙古自治区,142.853,138,20.0,18.0,26.0,20.0,plant_buffer_intersects_biomass_node,150.0,data/中国生物质潜力/bioenergy_s3_AFE_abandon.tif,static_resource_layer
